Weather Conditions,Province,Road Type,Vehicles type,Time Period,Suspected Cause,Accident Characteristics,Hour,Severity
0,27,1,8,5,16,7,12,0
0,72,1,8,5,16,7,12,1
0,2,1,10,0,44,152,13,0
0,2,1,10,0,16,35,13,1
5,76,5,8,0,26,152,13,0
0,4,1,10,0,16,35,13,0
0,19,1,10,0,16,35,13,1
0,72,5,10,0,16,22,14,1
0,23,1,8,0,16,35,14,0
0,54,1,8,0,16,7,15,0
0,2,1,3,0,16,7,15,1
0,71,5,8,0,16,36,16,1
0,2,1,10,0,42,7,17,0
0,2,4,10,0,103,7,17,0
0,2,1,10,0,16,7,17,0
0,30,1,10,0,69,35,17,1
0,19,1,8,0,16,7,17,2
0,52,7,0,0,0,22,18,0
5,19,1,5,4,16,35,19,1
0,35,5,10,4,82,36,19,1
0,2,1,10,4,16,7,19,0
0,59,1,6,4,84,35,19,0
0,27,7,4,4,0,5,20,0
0,49,1,8,4,16,35,20,1
0,2,7,0,4,7,7,20,1
5,40,1,3,4,16,7,20,3
0,27,1,10,4,16,7,21,0
0,14,4,10,4,16,35,21,1
5,38,1,6,4,16,7,22,3
0,55,1,8,4,16,35,23,0
0,50,1,8,4,84,35,23,1
0,30,1,8,4,16,35,23,0
0,75,1,10,4,16,35,23,0
0,8,7,8,4,64,7,23,0
0,54,4,5,4,16,7,23,0
0,52,1,0,0,0,22,18,0
0,27,1,4,4,0,5,20,0
0,2,7,0,4,0,7,20,1
0,8,1,8,4,0,7,23,0
0,19,1,6,1,16,35,0,1
0,72,4,8,1,16,35,0,0
5,69,1,8,1,16,35,1,1
0,2,1,8,1,69,35,1,0
0,2,1,10,1,16,7,2,0
0,12,1,6,1,16,35,3,3
0,72,4,10,1,16,35,3,0
0,15,1,8,1,69,35,4,0
0,70,5,8,1,16,36,4,1
5,48,1,5,1,69,7,5,1
0,48,1,10,1,16,35,5,1
0,14,1,10,3,42,7,7,1
0,9,5,15,3,16,36,8,0
5,15,5,8,3,16,36,8,1
0,9,1,10,3,16,7,8,0
5,15,5,8,3,16,36,8,0
0,64,1,10,3,77,46,8,0
5,15,5,8,3,16,36,9,0
0,2,7,0,3,7,7,9,0
0,6,1,10,3,16,35,9,0
0,50,1,8,3,16,35,9,2
0,29,1,6,2,16,35,10,0
5,36,1,10,2,26,35,10,0
0,59,1,8,2,85,29,11,3
0,71,1,6,5,16,35,12,1
0,72,1,10,0,16,7,13,1
0,3,1,8,0,16,35,13,1
0,21,1,3,0,16,35,14,1
5,39,6,8,0,17,35,14,0
0,33,4,8,0,16,35,14,1
0,33,1,8,0,16,7,15,3
0,19,1,5,0,16,35,15,0
0,13,1,8,0,16,35,15,1
0,7,1,8,0,16,35,15,3
0,46,4,5,0,42,7,16,3
0,67,1,8,0,49,35,16,0
0,52,1,5,0,16,7,17,2
0,64,0,6,0,16,36,17,0
0,61,1,3,0,16,7,18,1
0,2,1,10,0,16,7,18,1
0,71,1,8,0,16,35,18,1
0,67,5,8,4,16,152,20,0
0,9,1,10,4,16,35,20,0
0,66,1,10,4,42,29,20,3
0,47,1,5,4,16,22,21,0
0,55,1,10,4,15,143,21,1
0,27,1,8,4,49,7,22,1
0,54,1,7,4,69,22,22,2
0,72,1,8,4,16,35,23,0
0,55,1,10,4,15,0,21,1
0,2,1,0,3,0,7,9,0
0,2,1,10,1,16,35,1,0
0,69,1,10,1,16,35,3,0
0,71,1,8,1,16,35,4,1
0,66,1,8,1,16,35,4,1
0,69,1,10,1,16,35,5,0
0,33,1,10,1,16,35,5,0
0,6,1,8,3,16,35,6,0
0,37,1,8,3,16,35,6,0
0,59,4,8,3,16,36,6,0
0,29,1,10,3,16,35,7,0
0,42,1,6,3,16,35,7,0
0,75,5,10,3,16,36,7,1
5,1,5,10,3,16,36,7,0
0,2,1,15,3,16,35,8,0
0,54,1,7,3,16,7,8,0
0,15,1,8,3,69,35,8,1
0,40,4,10,3,16,35,8,1
0,58,5,8,3,42,7,8,1
0,27,1,8,3,16,7,9,1
5,18,1,8,2,16,35,10,1
0,2,1,10,2,69,35,10,0
0,9,1,6,2,16,35,11,0
0,27,1,15,2,16,35,11,0
0,27,1,15,2,16,35,11,0
0,2,1,8,2,16,7,11,0
0,9,1,10,2,16,35,11,0
0,2,1,10,5,42,7,12,1
0,54,1,10,5,16,7,12,0
0,52,1,6,5,16,7,12,0
0,5,5,7,5,16,36,12,0
0,1,1,4,0,16,29,13,1
0,20,3,8,0,16,35,14,0
0,3,1,10,0,16,35,14,1
0,4,1,10,0,16,7,14,2
0,52,1,10,0,16,7,14,0
0,61,1,3,0,16,7,15,1
0,2,4,10,0,16,7,15,0
0,2,1,10,0,16,7,15,0
0,37,1,5,0,16,35,15,0
0,54,1,8,0,49,35,16,0
0,2,7,8,0,7,7,16,0
0,9,1,8,0,16,7,16,0
5,67,5,10,0,16,152,16,1
0,63,1,5,0,23,35,16,0
0,2,1,10,0,16,7,16,1
0,58,1,6,0,16,7,17,0
0,54,1,8,0,16,35,17,1
0,59,1,8,0,16,7,17,3
0,69,1,8,0,69,35,18,3
0,9,1,10,0,16,7,18,0
0,9,1,10,4,44,22,19,0
0,52,1,10,4,16,7,19,0
0,76,1,8,4,42,7,19,1
0,9,1,10,4,16,7,19,0
0,72,7,3,4,42,46,20,1
6,58,1,10,4,16,7,21,1
0,2,1,10,4,16,7,21,0
0,2,1,3,4,15,8,22,3
0,2,7,0,4,0,7,22,0
0,60,1,8,4,84,7,22,1
0,2,1,10,4,16,7,22,0
0,2,1,10,4,77,46,23,0
0,37,1,7,4,16,35,23,1
0,2,1,3,4,15,0,22,3
0,2,1,8,0,0,7,16,0
0,2,1,0,4,0,7,22,0
0,2,1,10,1,16,35,3,0
0,9,1,10,1,16,35,4,0
0,60,1,8,1,69,35,4,1
0,27,1,8,1,16,7,5,0
6,76,5,10,1,26,36,5,0
0,17,1,6,1,69,35,5,0
0,15,1,8,3,69,35,6,1
0,70,5,8,3,16,36,7,0
0,29,1,3,3,42,7,8,1
0,52,1,6,3,69,35,8,0
0,9,1,7,3,38,35,9,0
0,53,1,8,3,42,7,9,3
0,2,1,4,3,16,7,9,0
0,52,5,10,3,16,36,9,1
0,9,1,10,3,16,7,9,0
0,52,1,10,3,16,7,9,0
0,58,1,8,2,16,7,10,0
5,15,5,10,2,16,36,10,0
0,52,1,8,2,16,7,10,0
0,2,1,8,2,49,7,10,0
0,6,1,7,2,16,29,10,2
5,7,5,4,2,16,36,11,1
0,20,1,10,2,85,29,11,1
0,52,1,8,2,16,7,11,0
0,2,1,10,2,16,7,11,0
0,52,1,6,2,16,7,11,3
0,9,1,10,2,16,7,11,0
5,15,5,6,5,16,36,12,0
0,56,1,10,5,16,35,12,0
0,32,5,8,0,16,7,13,1
0,3,1,8,0,16,35,13,1
0,2,1,10,0,85,7,13,1
0,1,1,0,0,42,7,13,3
0,52,1,10,0,16,7,13,0
5,28,1,10,0,69,7,14,1
0,9,1,10,0,16,7,14,0
0,2,1,10,0,16,35,14,0
0,21,1,10,0,54,22,15,2
0,6,5,14,0,16,29,15,3
0,37,4,10,0,38,28,15,1
5,15,5,10,0,16,36,15,0
0,55,1,1,0,15,4,15,3
0,44,4,8,0,16,35,15,0
0,67,5,8,0,16,36,15,0
0,9,1,10,0,16,7,15,0
0,44,4,8,0,16,36,16,1
0,58,1,3,0,16,35,16,1
0,3,7,3,0,42,29,16,1
5,28,1,10,0,49,35,16,0
0,8,1,10,0,16,7,16,0
0,2,1,8,0,16,7,16,1
0,37,1,3,0,16,7,16,1
0,51,1,3,0,15,11,17,3
0,58,1,8,0,49,35,17,1
0,2,1,3,0,16,7,17,1
0,2,1,3,0,42,7,17,0
0,64,1,6,0,16,35,18,0
0,2,7,0,0,64,7,18,0
0,2,1,3,0,16,35,18,1
0,4,1,10,4,16,35,19,0
0,76,1,3,4,69,144,19,2
0,66,5,6,4,16,36,20,0
5,25,1,8,4,16,22,20,2
5,48,5,8,4,16,36,20,2
0,54,1,8,4,49,35,20,0
0,76,1,10,4,22,3,20,3
1,73,5,3,4,15,148,20,1
5,60,1,8,4,16,7,21,1
0,22,1,3,4,16,7,21,3
0,9,1,10,4,16,7,21,0
0,2,1,10,4,16,3,22,2
0,44,1,8,4,16,35,22,1
0,61,1,3,4,16,35,22,3
0,13,5,3,4,15,148,23,3
0,55,1,1,0,15,3,15,3
0,51,1,3,0,15,0,17,3
0,76,1,3,4,69,0,19,2
1,73,5,3,4,15,0,20,1
0,13,5,3,4,15,0,23,3
0,2,7,0,0,0,7,18,0
0,22,3,10,1,16,36,0,0
0,27,4,8,1,16,3,0,3
0,8,1,6,1,16,7,1,0
6,21,1,8,1,16,35,1,0
0,42,1,10,1,84,142,1,1
0,42,1,10,1,16,35,1,1
0,3,1,8,1,69,35,1,1
0,2,1,10,1,16,7,2,0
0,72,5,10,1,16,36,3,1
0,50,1,8,1,16,29,3,2
0,72,3,10,1,16,35,3,0
0,2,7,0,1,0,22,3,1
0,36,7,3,1,16,35,3,1
5,33,1,6,1,16,35,3,1
0,37,1,10,1,16,35,3,1
5,49,1,4,1,23,7,3,1
0,9,1,6,1,16,7,4,3
0,59,1,7,1,16,35,5,1
0,66,1,5,1,16,35,5,0
0,66,1,5,1,69,35,5,1
0,38,1,8,3,42,7,6,3
5,71,1,8,3,16,35,6,1
0,43,1,7,3,63,35,6,2
0,12,1,8,3,49,35,7,0
0,64,1,5,3,16,22,7,3
0,2,1,10,3,42,7,7,1
0,37,1,10,3,16,35,7,1
5,76,5,10,3,26,152,8,0
0,54,1,10,3,42,7,8,1
0,54,1,6,3,49,7,8,0
0,6,1,8,3,16,35,8,0
0,54,1,7,3,100,7,9,0
0,21,1,8,3,16,7,9,1
0,2,7,0,3,0,35,9,0
0,27,1,10,2,16,35,10,1
0,60,5,10,2,16,36,10,1
0,2,1,10,2,16,22,11,0
0,2,1,8,2,16,7,11,1
0,8,1,4,2,16,7,11,0
0,58,1,8,2,16,35,11,2
0,73,1,3,2,12,33,11,1
0,44,1,8,2,69,35,11,2
0,27,5,8,2,16,7,11,0
0,75,5,10,2,16,36,11,1
0,2,1,8,2,16,7,11,1
5,72,1,10,5,16,35,12,1
0,76,5,10,5,16,152,12,0
0,35,7,3,5,39,45,12,1
0,77,5,10,0,57,145,13,1
0,9,5,10,0,16,36,13,0
5,15,1,3,0,16,7,13,3
0,20,1,5,0,49,35,13,1
0,9,1,10,0,16,7,14,0
5,71,5,10,0,16,36,14,1
0,66,1,8,0,16,35,14,1
5,76,5,8,0,26,29,14,0
0,21,7,12,0,16,35,16,1
0,2,1,10,0,16,7,16,1
5,15,5,10,0,16,36,16,0
6,67,1,8,0,16,35,16,1
0,8,1,10,0,16,22,17,3
5,42,7,3,0,15,42,17,3
0,53,1,3,0,12,8,17,1
0,2,7,0,0,0,22,17,1
0,21,1,8,0,16,35,17,1
0,66,1,3,0,15,11,18,2
0,74,1,8,0,49,35,18,0
5,46,5,8,0,26,35,18,0
5,72,1,8,4,16,35,19,2
5,45,5,8,4,26,36,20,1
0,60,1,8,4,16,3,21,3
0,2,1,10,4,16,7,22,1
0,76,4,10,4,16,35,22,1
0,20,1,8,4,16,35,23,0
0,47,1,3,4,16,22,23,3
0,42,1,10,1,84,0,1,1
0,73,1,3,2,12,0,11,1
0,35,7,3,5,39,0,12,1
0,77,5,10,0,57,0,13,1
5,42,7,3,0,15,0,17,3
0,53,1,3,0,12,0,17,1
0,66,1,3,0,15,0,18,2
0,2,7,0,1,0,22,3,1
0,2,7,0,3,0,35,9,0
0,2,1,0,0,0,22,17,1
0,52,1,8,1,16,7,0,2
0,38,6,8,1,14,22,0,3
6,3,1,3,1,16,35,1,3
0,52,1,6,1,16,7,1,2
5,31,1,8,1,16,35,1,0
5,7,1,10,1,16,35,1,1
0,50,1,8,1,16,35,1,3
0,6,1,10,1,16,35,2,0
0,27,1,8,1,16,35,2,1
5,66,1,8,1,16,35,2,1
0,9,1,3,1,16,7,3,1
0,50,1,10,1,16,35,3,2
0,37,4,10,1,16,36,3,1
0,37,1,5,1,16,35,4,0
6,58,1,8,1,16,7,4,3
0,57,4,10,1,69,35,4,0
5,44,1,10,1,23,35,4,0
0,50,1,8,1,16,35,4,0
0,66,1,10,1,23,35,4,0
0,66,4,8,1,38,28,5,0
5,40,5,8,1,16,36,5,1
0,73,1,3,3,15,143,6,1
0,55,5,3,3,15,21,8,3
0,48,1,10,3,16,35,8,1
5,28,5,8,3,16,36,9,0
0,20,1,3,3,16,22,9,3
5,59,1,8,3,16,35,9,0
0,19,1,5,2,82,7,10,3
0,13,4,8,2,16,7,10,0
0,24,5,5,2,16,36,11,1
0,2,1,8,2,16,7,11,0
5,54,1,8,2,16,29,11,1
5,13,5,8,2,16,36,11,0
5,29,1,8,2,16,35,11,1
5,2,3,8,2,16,35,11,0
0,37,1,10,2,16,7,11,1
0,23,1,8,2,16,35,11,1
5,71,5,8,5,26,36,12,0
0,15,1,8,5,49,35,12,1
0,54,1,8,0,69,35,13,1
5,73,5,8,0,16,152,13,0
0,2,1,8,0,16,7,13,1
0,66,1,2,0,15,39,13,1
0,9,1,10,0,16,7,13,0
0,9,3,8,0,69,35,13,2
0,23,5,10,0,16,29,13,1
0,71,1,0,0,16,35,14,1
5,51,4,8,0,16,35,14,0
0,6,1,8,0,16,35,15,1
0,15,1,8,0,16,7,15,3
0,13,1,9,0,16,35,15,1
0,9,1,10,0,16,7,15,0
0,27,1,10,0,16,7,15,2
0,74,5,8,0,26,36,15,0
5,15,1,8,0,84,35,15,2
0,66,1,10,0,42,7,16,3
0,11,4,8,0,16,35,16,1
5,59,5,8,0,16,36,16,1
0,8,1,10,0,16,7,17,2
5,69,1,8,0,26,7,17,1
0,27,1,8,0,16,22,17,3
0,20,1,8,0,16,7,17,1
5,9,1,10,0,16,7,17,0
0,52,1,10,0,16,7,17,0
5,42,1,8,0,26,35,18,0
0,36,5,8,0,16,35,18,0
0,60,1,10,4,16,29,19,1
5,13,4,8,4,42,29,20,1
0,19,1,8,4,23,35,20,0
0,60,1,10,4,16,35,20,0
0,59,1,8,4,49,35,20,2
0,64,1,8,4,16,7,20,0
0,27,1,8,4,69,7,20,1
0,76,1,14,4,16,7,21,0
5,76,5,6,4,17,36,21,0
0,55,1,8,4,16,35,21,0
5,1,1,10,4,42,22,22,1
0,45,1,8,4,16,35,22,1
0,37,1,15,4,16,35,22,3
0,59,1,8,4,16,7,22,3
0,3,4,4,4,16,7,22,3
0,44,1,10,4,69,35,23,0
0,75,5,8,4,63,36,23,1
0,10,1,10,4,16,7,23,3
0,73,1,3,3,15,0,6,1
0,55,5,3,3,15,0,8,3
0,66,1,2,0,15,0,13,1
5,50,1,8,1,16,35,0,0
0,40,1,10,1,16,35,0,0
5,66,4,7,1,16,35,1,0
5,69,4,10,1,69,35,1,0
0,2,1,8,1,16,7,1,1
0,33,1,6,1,16,35,2,0
5,27,1,3,1,16,7,2,3
5,66,1,3,1,15,143,3,3
0,27,1,6,1,16,35,3,0
5,3,1,10,1,16,35,3,2
0,52,1,8,1,16,35,3,1
0,5,1,5,1,42,35,3,0
0,2,5,3,1,16,36,3,3
5,49,1,8,1,16,35,3,1
0,54,5,5,1,69,36,4,1
0,2,1,10,1,16,7,4,1
5,64,1,10,1,16,35,5,0
0,53,1,8,3,49,7,6,0
0,75,1,8,3,16,35,6,1
0,37,1,4,3,16,35,6,1
5,74,5,8,3,26,35,6,1
0,11,1,7,3,16,35,7,0
0,55,1,15,3,15,8,7,3
0,8,1,6,3,69,22,7,0
0,60,1,8,3,16,35,7,0
0,29,5,8,3,16,35,8,1
0,12,1,8,3,16,7,8,0
0,72,5,8,3,16,152,9,1
0,28,5,4,3,16,36,9,1
0,11,1,7,2,16,35,10,1
0,35,5,8,2,42,29,10,3
0,47,1,8,2,16,35,10,1
5,8,1,8,2,16,35,11,0
0,35,5,8,2,69,36,11,1
0,74,5,5,2,3,152,11,1
5,71,5,8,2,26,36,11,1
0,9,1,8,2,16,22,11,0
5,76,1,8,5,26,35,12,0
5,9,1,10,5,16,35,12,1
5,76,5,8,0,16,29,13,0
0,58,1,8,0,16,7,13,0
0,64,5,10,0,16,36,13,0
0,2,1,10,0,16,7,13,1
0,61,1,8,0,16,7,13,0
5,76,5,10,0,26,22,14,0
5,15,1,10,0,69,35,14,1
5,76,5,8,0,26,36,14,0
5,47,5,10,0,16,36,14,0
0,59,1,8,0,69,35,14,0
5,72,5,8,0,16,22,14,0
0,43,1,8,0,16,35,14,1
5,59,1,8,0,16,7,15,3
5,59,1,8,0,16,35,15,3
0,43,1,8,0,16,35,15,1
5,32,1,10,0,16,35,15,1
5,76,5,10,0,26,29,16,0
0,58,1,5,0,49,35,16,1
0,56,4,10,0,16,35,16,0
0,52,1,10,0,16,7,16,0
0,2,1,8,0,16,7,16,1
0,20,4,3,0,42,28,16,3
5,66,4,8,0,16,7,16,2
5,67,1,8,0,16,35,16,0
0,3,1,12,0,16,7,16,1
5,76,5,8,0,26,29,17,1
0,20,1,8,0,69,35,17,1
5,46,5,8,0,16,152,17,1
0,35,7,3,0,21,8,18,2
0,39,7,8,0,16,36,18,0
0,2,1,8,0,16,7,18,1
0,21,1,8,4,84,35,19,0
0,4,1,8,4,16,35,19,0
0,51,7,3,4,15,37,20,3
0,2,1,10,4,16,7,21,0
0,54,1,8,4,16,7,21,1
5,7,1,8,4,16,35,22,0
5,24,1,8,4,16,35,22,0
5,25,1,8,4,69,35,22,1
5,76,5,8,4,16,36,22,0
5,66,1,3,1,15,0,3,3
0,55,1,15,3,15,0,7,3
0,35,7,3,0,21,0,18,2
0,51,7,3,4,15,0,20,3
0,28,1,8,1,49,7,0,1
0,14,1,8,1,16,35,1,1
0,74,1,8,1,16,35,1,0
0,20,1,10,1,16,35,2,0
0,9,1,8,1,16,35,3,0
0,2,1,6,1,16,7,4,0
0,2,6,10,1,16,36,4,1
5,67,1,5,1,42,7,5,0
0,3,1,3,1,16,7,5,1
0,12,1,5,3,16,35,6,2
5,13,1,8,3,16,29,6,1
0,20,1,8,3,42,7,6,1
0,64,4,10,3,42,7,6,1
0,37,1,10,3,16,35,6,2
5,18,1,8,3,16,35,6,1
0,63,1,8,3,85,29,7,1
0,2,4,3,3,16,7,7,1
0,20,1,5,3,69,35,7,1
5,1,1,8,3,16,35,7,2
0,57,7,8,3,69,35,7,1
5,49,4,6,3,16,7,8,0
0,9,1,8,3,16,35,8,0
0,64,4,8,3,16,35,9,1
5,46,5,10,3,16,152,9,0
0,5,7,3,3,42,7,9,3
0,58,4,6,3,16,35,9,1
0,37,1,8,3,16,35,9,0
0,2,5,15,2,16,36,10,0
5,67,5,8,2,16,29,10,1
0,54,1,8,2,100,7,10,0
5,67,5,8,2,16,152,10,0
0,29,1,7,2,16,35,10,0
0,6,1,3,2,42,7,10,3
0,2,1,10,2,16,7,11,0
0,68,1,8,2,16,35,11,1
0,8,1,8,2,16,7,11,0
0,64,6,10,2,16,7,11,0
5,37,1,10,2,16,35,11,1
0,2,1,10,5,42,35,12,1
0,2,0,6,5,16,7,12,0
0,45,1,8,0,16,35,13,0
5,75,5,8,0,97,8,14,0
0,52,1,8,0,16,7,14,1
0,21,1,8,0,16,29,14,3
5,66,5,3,0,15,63,14,3
1,75,5,8,0,97,145,14,1
0,58,5,8,0,16,36,14,1
5,76,5,8,0,26,36,14,0
5,71,5,8,0,26,152,14,0
5,76,5,10,0,26,29,15,1
0,54,1,8,0,40,7,15,1
5,76,5,8,0,26,36,15,0
5,71,5,8,0,26,36,16,1
0,56,1,10,0,16,7,16,0
0,35,5,8,0,16,152,16,1
0,56,1,6,0,42,29,16,1
0,77,1,3,0,15,142,16,1
0,70,4,8,0,16,35,16,0
0,53,7,3,0,12,34,17,2
0,56,1,12,0,16,7,17,3
0,37,1,10,0,16,35,17,1
0,53,1,10,0,16,3,17,3
0,71,1,8,0,16,35,18,0
5,76,5,4,0,17,29,18,3
0,69,7,3,0,42,7,18,3
0,19,4,8,4,16,29,19,3
0,64,1,10,4,16,7,19,0
5,76,1,8,4,71,3,19,3
0,44,1,10,4,23,35,20,0
0,2,4,8,4,16,36,20,0
0,52,1,10,4,77,35,20,0
0,29,1,8,4,16,7,21,0
0,59,1,10,4,22,3,21,3
0,55,1,6,4,16,7,22,0
0,19,4,10,4,16,7,23,0
0,52,1,8,4,16,7,23,0
0,72,1,10,4,15,0,19,2
0,55,1,4,1,16,7,0,3
0,54,1,7,1,16,7,0,0
0,15,1,14,1,69,35,1,0
0,9,1,8,1,16,35,2,1
5,48,1,8,1,16,35,3,3
0,2,4,15,1,16,35,4,0
0,75,5,5,1,17,36,5,1
0,10,1,8,1,69,35,5,0
0,3,1,8,1,16,7,5,0
0,46,4,8,3,16,7,6,0
0,46,5,5,3,16,152,6,0
0,17,1,8,3,49,35,6,1
0,12,1,10,3,16,7,7,2
5,29,5,6,3,16,36,7,0
0,18,1,6,3,42,35,8,0
0,19,4,8,3,16,29,8,1
5,18,6,10,3,42,7,9,1
0,13,1,10,3,16,7,9,0
0,9,4,15,2,16,35,10,0
0,19,1,15,2,16,35,10,0
0,26,1,10,2,16,35,11,0
0,52,1,6,2,16,7,11,0
0,74,5,8,2,26,7,11,0
5,15,5,8,5,16,36,12,1
5,38,1,5,0,69,35,13,2
0,2,1,10,0,16,7,13,1
1,72,5,8,0,15,136,14,1
5,17,1,8,0,16,35,14,1
5,15,5,10,0,16,36,14,0
0,19,1,8,0,16,7,15,3
0,75,1,8,0,63,35,15,0
0,61,1,8,0,16,35,15,1
0,2,1,10,0,16,7,16,1
0,3,1,8,0,16,35,16,1
5,27,1,8,0,16,35,16,0
0,27,1,8,4,14,22,19,3
0,64,1,10,4,16,35,19,1
5,49,4,8,4,16,35,19,1
0,10,5,8,4,23,36,20,0
5,7,1,8,4,16,35,20,0
5,35,1,15,4,16,35,20,0
0,23,1,8,4,16,7,21,3
5,69,6,8,4,16,22,21,3
0,6,1,10,4,16,35,22,1
0,69,4,8,4,16,35,23,1
5,8,1,8,4,16,35,23,0
0,51,1,3,3,83,0,7,1
0,52,1,9,0,97,0,16,1
0,12,1,8,1,16,29,0,1
0,19,5,8,1,16,36,3,1
0,61,1,8,1,49,35,4,1
5,12,1,5,1,16,35,5,2
0,52,1,6,1,16,7,5,0
5,48,1,8,1,16,35,5,1
0,37,1,7,1,16,7,5,0
5,76,1,4,3,26,35,6,1
5,59,1,8,3,16,35,6,1
0,9,1,10,3,16,35,7,0
0,19,1,3,3,42,7,7,2
0,47,5,8,3,16,36,8,0
0,19,1,10,3,16,35,8,0
0,73,4,5,3,49,35,8,0
1,72,1,3,3,12,136,8,1
5,15,1,8,3,42,7,8,0
5,24,5,10,3,16,36,8,0
0,17,1,8,3,16,35,9,0
0,2,7,8,3,0,7,9,1
0,58,4,8,3,42,29,9,3
0,12,1,10,2,16,7,10,0
0,19,1,10,2,16,22,10,1
0,61,1,8,2,16,7,10,0
0,64,1,3,2,16,35,11,0
0,9,1,10,2,16,7,11,0
0,13,1,6,5,16,7,12,1
0,2,1,10,5,16,7,12,0
0,9,1,8,5,49,35,12,0
0,37,1,7,0,16,35,13,0
5,39,5,8,0,17,36,13,1
0,2,4,3,0,16,7,13,1
5,76,5,10,0,26,29,14,0
0,39,7,8,0,16,36,14,0
0,76,5,8,0,16,36,14,0
0,59,1,7,0,16,35,14,1
0,51,1,10,0,69,144,14,1
5,23,1,8,0,26,7,14,1
0,39,5,8,0,16,36,15,0
5,67,5,8,0,26,36,15,0
0,2,1,15,0,16,35,15,0
0,54,1,7,0,16,7,15,0
5,2,1,6,0,16,35,16,0
5,19,1,8,0,16,35,16,1
0,54,1,8,0,16,7,17,0
0,74,5,10,0,16,36,18,1
5,27,1,5,0,16,7,18,0
0,19,1,6,4,16,35,19,0
0,70,1,10,4,16,7,19,1
0,2,1,10,4,16,7,19,0
0,9,1,8,4,16,35,20,0
5,2,1,10,4,16,7,20,1
0,76,4,10,4,16,29,20,0
0,59,1,8,4,42,7,22,3
0,59,1,8,4,87,22,23,0
0,72,1,10,2,15,0,10,1
0,10,1,3,0,21,0,18,3
0,2,1,0,0,0,22,13,1
0,72,5,8,1,16,36,0,0
5,59,1,8,1,16,35,0,2
0,50,1,10,1,16,35,0,0
5,3,1,8,1,42,35,4,0
0,22,1,6,1,77,35,4,0
0,2,1,5,1,69,7,5,2
0,57,1,3,3,16,7,7,2
0,19,5,10,3,69,11,7,3
0,59,1,10,3,16,22,7,3
0,59,1,8,3,16,35,8,0
0,2,1,3,3,16,22,8,1
0,2,1,8,3,16,7,8,0
0,60,1,15,3,16,35,9,0
0,61,1,6,3,16,35,9,0
0,64,6,3,3,16,46,9,3
5,76,1,8,3,16,35,9,0
0,16,1,15,2,16,35,10,0
0,9,1,10,2,42,7,10,0
5,66,1,8,2,16,35,10,1
0,7,1,8,2,69,35,10,0
0,9,1,8,2,69,35,10,0
0,23,1,3,2,16,7,10,1
0,19,5,8,2,16,152,11,0
0,22,1,8,2,96,35,11,1
0,9,1,7,2,16,7,11,0
0,12,1,8,0,16,7,13,2
0,64,1,10,0,42,46,13,0
5,63,5,15,0,26,5,14,1
0,37,1,10,0,16,35,14,0
0,67,5,8,0,16,36,14,1
0,28,1,8,0,49,35,15,0
0,30,1,10,0,69,7,15,1
0,20,4,8,0,42,7,15,3
0,54,1,7,0,42,7,15,0
5,2,1,8,0,16,7,16,0
0,28,1,10,0,16,35,16,3
0,2,1,9,4,12,8,19,1
0,55,7,3,4,15,4,19,3
0,2,1,8,4,16,7,20,0
0,2,1,10,4,16,35,20,0
0,59,1,3,4,87,7,20,3
0,2,1,8,4,49,35,20,1
0,2,1,6,4,16,7,21,0
0,35,1,3,4,87,7,21,3
0,29,1,10,4,16,35,22,0
0,2,1,10,4,16,7,22,1
0,44,1,10,4,16,7,22,1
0,9,1,8,4,16,35,22,0
0,52,7,10,1,28,0,3,2
0,10,5,5,3,15,0,7,2
0,61,1,10,2,91,0,10,0
0,66,5,3,4,15,0,22,3
0,72,1,3,1,16,7,0,1
0,37,1,3,1,16,7,2,2
5,6,4,10,1,42,29,4,0
0,72,1,3,1,16,7,4,3
5,72,5,8,1,16,36,4,0
0,13,5,8,1,16,36,5,1
0,2,4,8,1,42,7,5,1
5,6,1,8,3,16,35,6,2
0,12,5,5,3,16,36,7,1
6,71,4,10,3,16,35,7,0
5,77,5,9,3,15,146,8,0
0,64,1,8,3,16,7,8,1
0,8,1,10,2,49,35,11,0
0,39,1,8,5,49,35,12,1
0,67,5,15,0,16,152,13,0
0,60,1,10,0,16,35,13,3
5,75,1,6,0,15,144,14,1
5,76,5,8,0,26,36,14,0
5,74,5,8,0,16,36,14,0
5,67,5,8,0,16,152,14,1
0,76,5,8,0,26,36,15,0
0,9,1,6,0,16,22,15,0
5,74,5,8,0,16,36,17,0
0,47,1,10,0,16,35,17,1
6,49,1,8,0,69,35,17,1
6,77,1,3,0,32,22,17,2
0,50,1,8,0,16,35,17,0
0,15,4,5,0,42,7,18,2
0,52,1,10,0,49,35,18,0
0,2,1,8,4,16,7,19,1
0,54,4,7,4,16,7,20,0
0,28,1,10,4,42,7,21,0
0,0,1,10,4,16,35,22,0
0,54,7,3,4,28,37,23,3
5,71,5,10,4,26,35,23,0
0,72,1,3,3,15,0,7,2
0,72,7,5,0,15,0,13,1
0,48,5,5,0,15,0,14,1
0,27,1,0,3,0,5,9,0
0,43,1,10,1,16,35,1,1
0,2,1,10,1,16,35,3,0
0,73,1,6,1,16,35,3,0
5,62,5,10,1,26,36,3,1
0,44,1,8,1,16,35,4,0
0,20,1,8,1,69,35,5,0
5,74,5,8,3,26,152,6,0
5,71,5,10,3,26,35,6,1
0,9,1,10,3,16,7,7,0
0,59,1,8,3,15,139,7,3
